image_path,label,area,convex_hull_area,solidity,perimeter,width,height,longest_path,center_of_mass_x,center_of_mass_y,convex_hull_vertices
dataset_augment/Grape/Grape_healthy/image (350).JPG,1,33844.0,36608.5,0.9244847508092383,905.068103313446,219,218,1467,130.21959579245953,135.74618839380688,30
dataset_augment/Grape/Grape_healthy/image (105)_augmented_450.JPG,1,17944.0,19457.5,0.9222150841577798,643.4873691797256,150,175,1222,112.87873383860901,140.5178332590281,26
dataset_augment/Grape/Grape_healthy/image (299)_augmented_625.JPG,1,39555.0,43067.5,0.9184419806118302,954.9087229967117,226,243,1635,128.6588294779421,125.88914170142839,29
dataset_augment/Grape/Grape_healthy/image (384)_augmented_877.JPG,1,35534.0,42059.0,0.8448607907938848,967.7371500730515,246,240,1756,131.357207181854,139.02583441211235,21
dataset_augment/Grape/Grape_healthy/image (85).JPG,1,25029.0,28528.0,0.8773485698261357,786.7838325500488,188,216,1583,126.87822126333454,136.5490431099924,25
dataset_augment/Grape/Grape_healthy/image (253)_augmented_788.JPG,1,17424.0,18799.0,0.9268578115857227,591.4873691797256,157,161,1153,123.33189853076216,119.89284894398531,27
dataset_augment/Grape/Grape_healthy/image (242).JPG,1,27452.0,30294.0,0.9061860434409454,839.2274836301804,212,202,1419,131.74796007576862,121.31611540142795,25
dataset_augment/Grape/Grape_healthy/image (204)_augmented_862.JPG,1,42441.0,45650.0,0.9297042716319824,938.7249574661255,237,256,1854,126.18208807521029,139.99630074691925,27
dataset_augment/Grape/Grape_healthy/image (386)_augmented_841.JPG,1,14446.0,15414.5,0.9371695481527134,528.2325359582901,153,137,1079,114.41900872213762,124.07330748996262,25
dataset_augment/Grape/Grape_healthy/image (307).JPG,1,31811.0,34233.5,0.9292359822980414,851.6955199241638,215,225,1517,129.61890541007827,137.07478545157335,28
dataset_augment/Grape/Grape_healthy/image (232)_augmented_972.JPG,1,16437.0,17752.0,0.9259238395673727,613.2447285652161,169,142,1211,119.96550465413397,128.86536472592323,27
dataset_augment/Grape/Grape_healthy/image (142)_augmented_1230.JPG,1,37242.0,40635.5,0.9164892766177357,889.8376553058624,224,242,1694,132.29928575264486,134.0791042371516,32
dataset_augment/Grape/Grape_healthy/image (184).JPG,1,32402.0,35450.0,0.9140197461212975,864.8254626989365,204,243,1647,122.23933707795815,133.14866366273688,25
dataset_augment/Grape/Grape_healthy/image (396)_augmented_1317.JPG,1,35501.0,38457.0,0.9231349299217307,898.9848430156708,237,221,1586,125.20559984225797,129.32514577054167,29
dataset_augment/Grape/Grape_healthy/image (106)_augmented_468.JPG,1,30680.0,34528.0,0.8885542168674698,943.6366448402405,222,225,1599,136.75345501955672,128.901629726206,33
dataset_augment/Grape/Grape_healthy/image (254).JPG,1,37779.0,40400.5,0.9351121892055791,898.0386657714844,224,242,1812,128.99460017470022,124.48325789459753,21
dataset_augment/Grape/Grape_healthy/image (311).JPG,1,32161.0,35794.5,0.8984899914791379,901.3940042257309,234,224,1520,127.58909859768042,130.48596125742358,25
dataset_augment/Grape/Grape_healthy/image (261)_augmented_1379.JPG,1,32636.0,35652.5,0.915391627515602,888.7249574661255,211,210,1542,126.84480328471626,121.47610001225641,34
dataset_augment/Grape/Grape_healthy/image (350)_augmented_667.JPG,1,33860.0,37030.5,0.9143813883150376,957.3107439279556,220,219,1616,130.27917897223864,135.95903721204962,30
dataset_augment/Grape/Grape_healthy/image (46)_augmented_965.JPG,1,37884.0,42168.0,0.898406374501992,1025.9381605386734,245,248,1709,129.29302607961145,128.282942667089,23
dataset_augment/Grape/Grape_healthy/image (192).JPG,1,35959.0,37798.0,0.9513466320969364,826.4823168516159,222,227,1727,119.18459912678328,135.0880725270447,33
dataset_augment/Grape/Grape_healthy/image (25)_augmented_1370.JPG,1,32422.0,36440.0,0.8897365532381998,908.2396762371063,226,216,1582,137.2169514527173,120.2348713836284,28
dataset_augment/Grape/Grape_healthy/image (292)_augmented_1351.JPG,1,35979.0,43231.5,0.8322403802782693,1301.768339753151,214,256,1972,127.83365296422913,128.08724533755802,17
dataset_augment/Grape/Grape_healthy/image (8).JPG,1,32164.0,35386.0,0.9089470412027355,902.281306385994,236,205,1639,124.38798035070265,131.1046511627907,27
dataset_augment/Grape/Grape_healthy/image (23)_augmented_863.JPG,1,38471.0,41537.5,0.9261751429431236,923.4112491607666,212,245,1710,123.38592706194277,128.7732317849809,30
dataset_augment/Grape/Grape_healthy/image (400)_augmented_816.JPG,1,44575.0,47312.0,0.9421499830909705,962.9675980806351,239,246,1794,140.7550420639372,124.63338194054964,31
dataset_augment/Grape/Grape_healthy/image (203).JPG,1,38163.0,43716.0,0.8729755695855065,965.7371500730515,238,256,1913,118.7843198909939,132.18035793831723,28
dataset_augment/Grape/Grape_healthy/image (237)_augmented_455.JPG,1,32533.0,35957.0,0.9047751480935562,897.4528793096542,198,238,1662,119.82264162542648,131.97104478529494,28
dataset_augment/Grape/Grape_healthy/image (345)_augmented_980.JPG,1,25264.0,29907.5,0.8447379419877957,828.4823168516159,193,242,1673,125.8919806839772,135.75106871437617,28
dataset_augment/Grape/Grape_healthy/image (44)_augmented_760.JPG,1,21836.0,24467.0,0.8924674050762251,682.0559107065201,214,148,1526,132.25668620626487,133.61934420223483,29
dataset_augment/Grape/Grape_healthy/image (380)_augmented_628.JPG,1,40726.0,44542.5,0.9143177863837908,980.8670928478241,234,252,1720,128.3874429111624,132.75261503707705,26
dataset_augment/Grape/Grape_healthy/image (198)_augmented_791.JPG,1,37156.0,40766.0,0.9114458126870432,943.8965303897858,248,226,1761,121.48159112929271,128.23221014102702,27
dataset_augment/Grape/Grape_healthy/image (372)_augmented_901.JPG,1,34824.0,37940.5,0.9178582253792121,907.7371500730515,240,211,1699,135.99615207902596,125.94601424305077,28
dataset_augment/Grape/Grape_healthy/image (386)_augmented_1175.JPG,1,34018.0,42696.5,0.7967397796072277,1401.269113779068,235,237,1981,133.62452231171733,132.52930801340466,22
dataset_augment/Grape/Grape_healthy/image (346).JPG,1,35327.0,38233.0,0.9239923626186802,864.9259679317474,212,226,1642,124.19690321850143,131.9643898434625,32
dataset_augment/Grape/Grape_healthy/image (171)_augmented_1203.JPG,1,30478.0,33920.5,0.8985126988104538,941.9381605386734,225,225,1551,123.1425290373384,138.44848743355863,27
dataset_augment/Grape/Grape_healthy/image (29)_augmented_823.JPG,1,43008.0,46624.0,0.9224433768016472,981.7960251569748,250,256,1788,121.28676060267857,135.1196056547619,21
dataset_augment/Grape/Grape_healthy/image (353)_augmented_703.JPG,1,59098.0,61627.0,0.9589627922826034,1120.5685415267944,256,256,2331,115.63487766083455,129.16613083353076,7
dataset_augment/Grape/Grape_healthy/image (45)_augmented_1354.JPG,1,36878.0,38363.5,0.9612782983825772,810.8843377828598,218,219,1643,130.0191170887792,129.650713162319,30
dataset_augment/Grape/Grape_healthy/image (294)_augmented_1221.JPG,1,21677.0,23150.0,0.9363714902807775,664.6000670194626,174,184,1285,135.61964293952116,137.14439267426303,37
dataset_augment/Grape/Grape_healthy/image (93).JPG,1,24589.0,26872.5,0.9150246534561355,732.9259679317474,176,214,1481,117.17418357802269,127.5302370978893,27
dataset_augment/Grape/Grape_healthy/image (347)_augmented_545.JPG,1,45894.0,50280.5,0.9127594196557314,1027.955405473709,250,252,1883,136.77227960081927,143.70695515753692,19
dataset_augment/Grape/Grape_healthy/image (297).JPG,1,33798.0,38677.0,0.8738526773017555,921.5117543935776,231,237,1623,123.06743002544529,136.4802946919936,27
dataset_augment/Grape/Grape_healthy/image (113)_augmented_581.JPG,1,37974.0,40793.0,0.9308950064962126,1027.3107439279556,219,247,1679,135.65468478432612,121.07312898298837,31
dataset_augment/Grape/Grape_healthy/image (278).JPG,1,32479.0,34013.5,0.9548855601452364,797.9970356225967,227,206,1594,128.68712090889497,133.36241879368208,34
dataset_augment/Grape/Grape_healthy/image (97)_augmented_1073.JPG,1,13548.0,15581.5,0.869492667586561,563.546244263649,140,161,1065,120.15714496604664,131.50044286979627,21
dataset_augment/Grape/Grape_healthy/image (244)_augmented_723.JPG,1,43472.0,46502.5,0.9348314606741573,931.1442233324051,239,238,1837,131.620997423629,107.96098638203901,28
dataset_augment/Grape/Grape_healthy/image (172)_augmented_979.JPG,1,34549.0,38445.5,0.8986487365231302,978.6833273172379,212,237,1614,129.24405916234912,129.7233783901126,28
dataset_augment/Grape/Grape_healthy/image (316)_augmented_571.JPG,1,35659.0,37961.0,0.9393588156265641,851.269113779068,214,229,1610,130.43708460697158,123.64738214756443,24
dataset_augment/Grape/Grape_healthy/image (151).JPG,1,30093.0,33912.5,0.8873719130114265,835.4701242446899,211,231,1549,139.389625494301,113.68235137739674,30
dataset_augment/Grape/Grape_healthy/image (233)_augmented_1352.JPG,1,21632.0,22485.0,0.9620635979541917,629.8721451759338,170,177,1291,131.56550480769232,137.9722170857988,35
dataset_augment/Grape/Grape_healthy/image (381)_augmented_747.JPG,1,39897.0,43381.0,0.9196883428228948,957.0092282295227,238,256,1742,117.00611574805123,130.24435421209614,25
dataset_augment/Grape/Grape_healthy/image (164)_augmented_936.JPG,1,41344.0,45633.0,0.9060110008108168,978.6833273172379,235,248,1784,110.44935178018576,130.3484181501548,22
dataset_augment/Grape/Grape_healthy/image (244)_augmented_938.JPG,1,43491.0,46593.5,0.9334134589588676,934.4823168516159,248,239,1887,135.5934791106206,123.60844772481663,37
dataset_augment/Grape/Grape_healthy/image (299)_augmented_1092.JPG,1,39211.0,42981.0,0.9122868244107861,972.0386657714844,236,249,1711,129.62069317283417,125.58009232103237,26
dataset_augment/Grape/Grape_healthy/image (21)_augmented_459.JPG,1,22343.0,25221.5,0.8858711813333862,725.8132700920105,188,179,1336,133.73060913932775,131.52163988721298,25
dataset_augment/Grape/Grape_healthy/image (244)_augmented_509.JPG,1,20391.0,21846.5,0.9333760556610898,645.0020879507065,167,171,1377,123.99053503996862,121.29292334853612,35
dataset_augment/Grape/Grape_healthy/image (220)_augmented_763.JPG,1,42021.0,44842.0,0.9370902279113331,904.2396762371063,238,242,1709,116.8416506032698,118.35608386283049,38
dataset_augment/Grape/Grape_healthy/image (291)_augmented_732.JPG,1,46447.0,51052.5,0.9097889427550071,1036.5828220844269,253,253,1847,135.38624668977545,143.48356190927294,16
dataset_augment/Grape/Grape_healthy/image (385).JPG,1,40218.0,44016.5,0.9137028159894585,910.5655771493912,238,244,1772,128.3344522353175,138.7165199661843,27
dataset_augment/Grape/Grape_healthy/image (37)_augmented_1312.JPG,1,29463.0,32417.0,0.9088749730079896,847.9970356225967,210,214,1561,115.96235956962971,122.16498659335437,25
dataset_augment/Grape/Grape_healthy/image (334)_augmented_424.JPG,1,33145.0,39072.0,0.8483056920556921,1317.56940472126,211,248,1784,120.49422235631317,131.31292804344545,27
dataset_augment/Grape/Grape_healthy/image (282)_augmented_1250.JPG,1,41212.0,45834.5,0.8991480216867207,981.2934989929199,245,244,1735,134.8153450451325,139.80236338930408,25
dataset_augment/Grape/Grape_healthy/image (106).JPG,1,30705.0,34471.5,0.8907358252469432,936.5655771493912,222,225,1599,136.6782608695652,128.87308255984368,33
dataset_augment/Grape/Grape_healthy/image (413).JPG,1,40980.0,43172.0,0.9492263504123043,880.7665876150131,242,244,1696,134.9439970717423,131.4495363591996,30
dataset_augment/Grape/Grape_healthy/image (50).JPG,1,35121.0,38650.5,0.9086816470679552,960.1980460882187,229,243,1730,126.283334756983,139.5810768486091,28
dataset_augment/Grape/Grape_healthy/image (207)_augmented_1210.JPG,1,43746.0,52733.0,0.8295754081884209,2011.4358134269714,256,256,2280,109.64863073195264,130.85719837242263,9
dataset_augment/Grape/Grape_healthy/image (410)_augmented_619.JPG,1,44217.0,47852.0,0.9240366128897434,995.3523740768433,250,250,1870,130.14591672885993,133.63893977429495,28
dataset_augment/Grape/Grape_healthy/image (393).JPG,1,32798.0,38113.0,0.8605462703014719,918.4234417676926,224,213,1581,135.86987011403136,131.02122080614672,28
dataset_augment/Grape/Grape_healthy/image (239).JPG,1,30811.0,33665.0,0.9152235259171246,832.4823168516159,205,223,1516,121.09305118301906,127.49011716594723,31
dataset_augment/Grape/Grape_healthy/image (382)_augmented_757.JPG,1,25578.0,28538.5,0.8962629430418557,792.7005722522736,188,194,1430,146.8182031433263,116.9687622175307,22
dataset_augment/Grape/Grape_healthy/image (255)_augmented_670.JPG,1,18564.0,20248.0,0.9168312919794548,622.2152910232544,182,158,1309,116.41025641025641,157.58947425123895,30
dataset_augment/Grape/Grape_healthy/image (110).JPG,1,34448.0,36143.5,0.9530897671780542,825.7543950080872,217,235,1644,114.53016140269392,137.1051730143985,29
dataset_augment/Grape/Grape_healthy/image (46).JPG,1,38038.0,41483.5,0.916942880904456,954.6660823822021,241,245,1738,129.09968978390032,128.39886429360112,28
dataset_augment/Grape/Grape_healthy/image (405).JPG,1,28927.0,31391.0,0.9215061641871874,830.8254626989365,191,228,1559,117.98261140111315,125.1828741314343,30
dataset_augment/Grape/Grape_healthy/image (281).JPG,1,35913.0,41140.0,0.8729460379192999,935.8792854547501,231,243,1752,121.27093253139532,138.0243922813466,29
dataset_augment/Grape/Grape_healthy/image (257)_augmented_875.JPG,1,34834.0,38080.5,0.9147463925106025,925.9137753248215,210,232,1738,146.89642303496584,138.82944824022508,31
dataset_augment/Grape/Grape_healthy/image (377)_augmented_1177.JPG,1,26052.0,28213.5,0.9233877399117444,801.9554054737091,198,195,1522,139.38580531245202,117.48506832488869,29
dataset_augment/Grape/Grape_healthy/image (93)_augmented_1302.JPG,1,15016.0,16284.5,0.9221038410758697,560.8010774850845,139,169,1157,114.29428609483217,120.29848161960575,24
dataset_augment/Grape/Grape_healthy/image (215)_augmented_887.JPG,1,36194.0,39488.0,0.9165822528363047,1011.2274836301804,215,226,1601,130.06230314416754,127.1481461015638,27
dataset_augment/Grape/Grape_healthy/image (129)_augmented_879.JPG,1,34869.0,37598.0,0.9274163519336135,902.180801153183,217,227,1716,120.62998652097852,126.4497978146778,28
dataset_augment/Grape/Grape_healthy/image (8)_augmented_452.JPG,1,32117.0,35435.0,0.9063637646394808,924.080295920372,236,206,1633,124.3741009434256,131.0854376187066,32
dataset_augment/Grape/Grape_healthy/image (147).JPG,1,38748.0,42305.0,0.9159201040066186,948.6244522333145,243,236,1559,125.68328687932281,123.07197790853722,28
dataset_augment/Grape/Grape_healthy/image (11).JPG,1,31915.0,34516.5,0.9246302493010589,829.9970356225967,211,222,1498,127.34949083503055,134.83947986840045,28
dataset_augment/Grape/Grape_healthy/image (92)_augmented_947.JPG,1,38095.0,41556.0,0.9167147944941766,916.9087229967117,236,239,1532,126.91964824780155,125.24688279301746,34
dataset_augment/Grape/Grape_healthy/image (230)_augmented_945.JPG,1,29528.0,31991.5,0.9229951705921885,825.5117543935776,195,226,1548,129.69865890002708,133.35549309130317,29
dataset_augment/Grape/Grape_healthy/image (309)_augmented_750.JPG,1,37304.0,41209.0,0.905239146788323,947.5361396074295,242,230,1709,132.71665236971907,129.8283562084495,28
dataset_augment/Grape/Grape_healthy/image (66).JPG,1,32027.0,35224.0,0.9092380195321372,811.2274836301804,203,227,1836,120.7047178942767,134.84659818278328,26
dataset_augment/Grape/Grape_healthy/image (137)_augmented_1271.JPG,1,49120.0,53130.0,0.9245247506117071,1134.2396762371063,239,256,2116,135.72117263843649,125.3444625407166,23
dataset_augment/Grape/Grape_healthy/image (130).JPG,1,29383.0,32884.0,0.8935348497749666,912.1391710042953,185,229,1667,117.2954089099139,122.65534492733893,26
dataset_augment/Grape/Grape_healthy/image (89).JPG,1,27679.0,30143.5,0.9182410801665367,770.0559107065201,198,211,1507,134.33451353011307,126.2244300733408,29
dataset_augment/Grape/Grape_healthy/image (251)_augmented_1149.JPG,1,39239.0,41189.0,0.9526572628614436,869.1097334623337,246,224,1714,124.1905247330462,131.32862713117052,33
dataset_augment/Grape/Grape_healthy/image (37)_augmented_1072.JPG,1,34934.0,45519.0,0.7674597420857224,1840.117186665535,230,256,1859,102.28124463273602,115.9660788916242,16
dataset_augment/Grape/Grape_healthy/image (4)_augmented_700.JPG,1,19538.0,20269.5,0.9639112952958879,580.0315254926682,165,162,1276,127.82372811956188,119.33007472617463,27
dataset_augment/Grape/Grape_healthy/image (219).JPG,1,35998.0,39055.0,0.9217257713480989,916.8082177639008,232,237,1651,126.57655980887827,139.02719595533085,29
dataset_augment/Grape/Grape_healthy/image (409)_augmented_460.JPG,1,44437.0,52754.0,0.84234370853395,1239.244728565216,251,256,2045,136.45907689537998,128.60053558971128,18
dataset_augment/Grape/Grape_healthy/image (188).JPG,1,34230.0,38721.0,0.8840164251956303,932.8082177639008,230,232,1671,124.07163307040608,123.47227578147823,33
dataset_augment/Grape/Grape_healthy/image (31).JPG,1,25379.0,28276.5,0.897529750853182,790.0559107065201,201,187,1411,136.0105205090823,142.25194058079515,29
dataset_augment/Grape/Grape_healthy/image (167).JPG,1,37574.0,41449.0,0.9065116166855653,914.6833273172379,247,223,1575,138.94126257518496,126.8397296002555,29
dataset_augment/Grape/Grape_healthy/image (362)_augmented_718.JPG,1,49880.0,60907.0,0.8189534864629682,2485.8444343805313,256,256,2217,121.31686046511628,122.89963913392141,10
dataset_augment/Grape/Grape_healthy/image (204)_augmented_915.JPG,1,30601.0,33663.5,0.9090260965140285,887.5117543935776,200,223,1553,122.5232181954838,138.26505669749355,29
dataset_augment/Grape/Grape_healthy/image (27).JPG,1,27493.0,31435.5,0.8745844666062255,800.9259679317474,204,229,1514,128.48226821372714,124.99330738733495,25
dataset_augment/Grape/Grape_healthy/image (99)_augmented_506.JPG,1,34536.0,38525.5,0.8964452116130874,950.3229365348816,232,235,1590,135.42428190873292,131.39532661570536,26
dataset_augment/Grape/Grape_healthy/image (126)_augmented_520.JPG,1,23565.0,25739.5,0.915518949474543,722.0559107065201,194,172,1365,132.1383407596011,131.802970507108,30
